City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
348,Calamar,CO,10.2511,-74.9146,78.8,83,0,5.75,clear sky
349,Nsanje,MW,-16.92,35.262,89.37,62,65,1.99,broken clouds
350,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,76.96,84,9,7.49,clear sky
351,Port Hardy,CA,50.6996,-127.4199,41.0,93,75,9.22,light rain
352,High Level,CA,58.5169,-117.136,-38.2,74,1,2.3,clear sky
353,Miyako,JP,39.6367,141.9525,39.06,74,5,8.05,clear sky
354,Nipawin,CA,53.3668,-104.0009,-23.8,69,1,5.75,clear sky
355,Perth,AU,-31.9333,115.8333,72.0,83,75,16.11,broken clouds
356,Tazmalt,DZ,36.3868,4.3989,49.23,68,46,4.74,scattered clouds
357,Sao Filipe,CV,14.8961,-24.4956,68.68,73,18,14.56,few clouds
358,Mahibadhoo,MV,3.7833,72.9667,81.59,77,100,14.83,overcast clouds
359,Kulunda,RU,52.566,78.9385,28.4,93,0,23.55,clear sky
360,Arequipa,PE,-16.3989,-71.535,58.71,77,97,2.75,overcast clouds
361,Maceio,BR,-9.6658,-35.7353,73.4,100,40,2.3,scattered clouds
362,Azanka,RU,58.0401,64.7893,0.45,90,100,14.5,overcast clouds
363,Astana,KZ,51.1801,71.446,14.0,85,75,31.32,snow
364,Okha,RU,53.5739,142.9478,9.3,95,100,17.34,light snow
365,Salalah,OM,17.0151,54.0924,77.0,61,75,6.91,broken clouds
366,Nyurba,RU,63.2842,118.3319,-15.99,88,76,4.56,broken clouds
367,Saint-Georges,GD,12.0564,-61.7485,78.8,73,20,14.97,few clouds
368,Predivinsk,RU,57.0669,93.4378,29.53,96,86,6.96,overcast clouds
369,Los Llanos De Aridane,ES,28.6585,-17.9182,57.2,72,0,5.75,clear sky
370,Ulagan,RU,50.6321,87.9563,27.81,86,100,3.18,overcast clouds
371,Nouadhibou,MR,20.931,-17.0347,59.0,77,0,20.71,clear sky
372,San Carlos Del Zulia,VE,9.0,-71.9135,73.54,82,100,3.51,overcast clouds
373,Baykit,RU,61.67,96.37,24.75,95,100,5.39,overcast clouds
374,San Carlos De Bariloche,AR,-41.1456,-71.3082,64.4,45,0,9.22,clear sky
375,Awjilah,LY,29.1081,21.2869,60.91,40,76,10.83,broken clouds
376,Abu Samrah,SY,35.3029,37.1841,55.98,68,0,8.39,clear sky
377,Barcelona,ES,41.3888,2.159,51.01,71,40,11.5,scattered clouds
378,Caravelas,BR,-17.7125,-39.2481,76.82,87,100,8.23,overcast clouds
379,Collie,AU,-33.3667,116.15,61.0,89,100,3.0,overcast clouds
380,Saint-Augustin,CA,51.226,-58.6502,24.75,96,99,21.77,overcast clouds
381,Srikakulam,IN,18.3,83.9,83.16,36,95,10.4,overcast clouds
382,Vila,PT,42.0304,-8.1588,33.01,94,87,2.06,overcast clouds
383,General Roca,AR,-39.0333,-67.5833,64.4,68,0,16.11,clear sky
384,Alofi,NU,-19.0595,-169.9187,80.6,89,100,5.75,light rain
385,Westport,US,41.1415,-73.3579,32.0,64,1,3.44,clear sky
386,Labuhan,ID,-6.8844,112.2051,83.8,75,100,20.85,overcast clouds
387,Nioro,GM,13.35,-15.75,63.28,30,34,8.81,scattered clouds
388,Grants,US,35.1473,-107.8514,28.4,34,1,3.44,clear sky
389,Braganca Paulista,BR,-22.94,-46.5556,66.2,88,75,8.05,broken clouds
390,Gubkinskiy,RU,64.434,76.5026,7.41,95,100,20.02,light snow
391,Wakkanai,JP,45.4094,141.6739,14.0,73,20,11.5,few clouds
392,Altamira,BR,-3.2033,-52.2064,71.13,92,33,0.43,scattered clouds
393,Asau,RO,46.4333,26.4,28.0,74,97,3.53,overcast clouds
394,Tual,ID,-5.6667,132.75,84.0,79,100,17.2,overcast clouds
395,Ostrovnoy,RU,68.0531,39.5131,8.37,90,100,14.76,overcast clouds
396,Jalu,LY,29.0331,21.5482,60.8,40,59,10.74,broken clouds
397,Iqaluit,CA,63.7506,-68.5145,24.8,68,75,3.44,broken clouds
398,Qinhuangdao,CN,39.9317,119.5883,32.74,76,59,6.49,broken clouds
399,Daru,PG,-9.0763,143.2092,87.67,72,100,7.65,overcast clouds
400,Launceston,AU,-41.45,147.1667,73.99,33,0,11.5,clear sky
401,Hovd,MN,48.0056,91.6419,19.26,81,0,4.03,clear sky
402,Bay Roberts,CA,47.5999,-53.2648,36.0,93,90,23.02,overcast clouds
403,Eureka,US,40.8021,-124.1637,46.99,90,47,5.91,scattered clouds
404,Tayoltita,MX,24.0833,-105.9333,56.59,45,0,5.26,clear sky
405,Geraldton,AU,-28.7667,114.6,75.2,64,40,21.85,scattered clouds
406,Oktyabrskiy,RU,54.4815,53.471,-2.42,88,100,14.45,overcast clouds
407,Salinopolis,BR,-0.6136,-47.3561,78.06,88,35,7.61,scattered clouds
408,Kamaishi,JP,39.2667,141.8833,39.2,70,40,8.05,scattered clouds
409,Adrar,MR,20.5022,-10.0711,49.86,51,26,10.2,scattered clouds
410,Soyo,AO,-6.1349,12.3689,78.8,94,75,2.3,broken clouds
411,Nuuk,GL,64.1835,-51.7216,37.4,41,1,27.63,clear sky
412,Helong,CN,42.5397,128.9972,18.05,81,100,11.05,overcast clouds
413,Serenje,ZM,-13.2325,30.2352,72.0,80,92,2.68,overcast clouds
414,Gold Coast,AU,-28.0,153.4333,84.99,78,75,9.22,light rain
415,Sayyan,YE,15.1718,44.3244,57.0,46,3,8.21,clear sky
416,Pontes E Lacerda,BR,-15.2261,-59.3353,67.78,80,87,1.86,overcast clouds
417,Arys,KZ,42.4252,68.795,44.6,93,75,4.47,broken clouds
418,Dingle,PH,10.9995,122.6711,82.4,80,28,14.2,scattered clouds
419,Bonavista,CA,48.6499,-53.1147,36.0,93,0,11.5,clear sky
420,Evensk,RU,61.95,159.2333,19.22,83,100,28.92,overcast clouds
421,Roald,NO,62.5833,6.1333,26.6,50,0,11.5,clear sky
422,Hualmay,PE,-11.0964,-77.6139,71.04,74,100,5.99,overcast clouds
423,Nemuro,JP,43.3236,145.575,21.2,73,75,9.22,light snow
424,Puerto Lopez,CO,4.0845,-72.956,78.22,72,100,0.69,overcast clouds
425,Vila Franca Do Campo,PT,37.7167,-25.4333,60.01,94,75,19.57,broken clouds
426,Mashhad,IR,36.297,59.6062,51.8,66,13,1.14,few clouds
427,Palm Springs,US,33.8303,-116.5453,62.01,27,1,8.05,clear sky
428,Khani,GE,41.9563,42.9566,46.4,93,90,10.36,light rain
429,Lerwick,GB,60.1545,-1.1494,33.8,55,90,17.27,overcast clouds
430,Mmabatho,ZA,-25.85,25.6333,66.2,94,75,8.05,broken clouds
431,Safford,US,32.834,-109.7076,42.8,39,1,3.44,clear sky
432,Russell,US,32.3502,-85.1999,42.8,87,90,2.06,overcast clouds
433,Pak Phanang,TH,8.3511,100.202,89.6,62,20,12.66,few clouds
434,Calama,CL,-22.4667,-68.9333,48.2,61,0,11.5,clear sky
435,Mandalgovi,MN,45.7625,106.2708,21.0,78,0,12.57,clear sky
436,Gurupi,BR,-11.7292,-49.0686,70.45,98,98,2.75,overcast clouds
437,Fortuna,US,40.5982,-124.1573,48.0,93,90,5.75,overcast clouds
438,Amapa,BR,1.0,-52.0,71.58,98,34,0.36,scattered clouds
439,Aitape,PG,-3.1374,142.3475,79.65,85,100,6.73,overcast clouds
440,Dunedin,NZ,-45.8742,170.5036,62.01,79,1,5.99,clear sky
441,Windhoek,NA,-22.5594,17.0832,75.0,68,0,7.14,clear sky
442,Golden,US,39.7555,-105.2211,33.01,45,1,3.0,clear sky
443,Kailua,US,21.4022,-157.7394,71.6,56,1,10.36,clear sky
444,Cockburn Town,TC,21.4612,-71.1419,77.67,78,29,23.67,scattered clouds
445,Biskamzha,RU,53.4497,89.5272,34.72,86,48,3.18,scattered clouds
446,Ntungamo,UG,-0.8833,29.65,81.57,38,47,2.91,scattered clouds
447,Ko Samui,TH,9.5357,99.9357,86.0,66,20,16.11,few clouds
448,Vytegra,RU,61.0064,36.4481,4.98,91,53,9.98,broken clouds
449,Aklavik,CA,68.2191,-135.0107,-9.4,84,100,8.05,overcast clouds
450,Marzuq,YE,14.4,46.4667,70.68,36,83,6.98,broken clouds
451,Wilhelmshaven,DE,53.5167,8.1333,26.6,59,100,32.21,light snow
452,Bereda,ES,43.2686,-7.5406,36.0,100,100,4.0,light snow
453,Bull Savanna,JM,17.8868,-77.5902,72.91,86,24,12.15,few clouds
454,Banjar,ID,-8.19,114.9675,87.8,70,20,9.22,few clouds
455,Kvam,NO,61.6656,9.6898,4.39,76,0,2.73,clear sky
456,Bochnia,PL,49.9691,20.4303,21.0,90,100,3.0,light snow
457,Atasu,KZ,48.6814,71.6433,19.33,94,98,21.77,overcast clouds
458,Tripoli,LY,32.8752,13.1875,68.11,32,100,11.54,overcast clouds
459,Rivera,UY,-30.9053,-55.5508,61.97,71,0,0.89,clear sky
460,Ostersund,SE,63.1792,14.6357,12.2,85,90,9.22,overcast clouds
461,Manutuke,NZ,-38.6833,177.9167,66.0,71,84,5.01,broken clouds
462,Givors,FR,45.5833,4.7667,46.4,81,90,5.75,light rain
463,Tazovskiy,RU,67.4667,78.7,-19.97,85,100,15.1,overcast clouds
464,Kropotkin,RU,45.4375,40.5756,25.7,97,100,6.2,snow
465,Ruwi,OM,23.5996,58.5507,75.2,57,0,2.3,clear sky
466,Quirinopolis,BR,-18.4483,-50.4517,70.93,74,100,0.85,overcast clouds
467,Manta,EC,-0.95,-80.7333,78.8,78,40,7.25,scattered clouds
468,Gigmoto,PH,13.7796,124.39,82.08,76,90,14.56,overcast clouds
469,Conde,BR,-7.2597,-34.9075,75.2,94,20,4.61,few clouds
470,Maldonado,UY,-34.6667,-54.9167,63.0,100,20,3.44,few clouds
471,College,US,64.8569,-147.8028,-4.0,77,90,3.15,light snow
472,Robore,BO,-18.3333,-59.75,64.45,68,36,0.96,scattered clouds
473,Ganzhou,CN,28.8184,115.4327,67.39,60,92,2.82,overcast clouds
474,Rosa Zarate,EC,0.3333,-79.4667,74.5,94,94,0.49,light rain
475,Vila Velha,BR,-20.3297,-40.2925,71.6,88,90,6.91,overcast clouds
476,Green River,US,41.5286,-109.4662,28.13,92,39,22.79,scattered clouds
477,La Ronge,CA,55.1001,-105.2842,-31.0,61,0,5.75,clear sky
478,Abilene,US,32.4487,-99.7331,43.0,70,1,6.91,clear sky
479,Qaqortoq,GL,60.7167,-46.0333,42.8,33,75,24.16,broken clouds
480,Iskateley,RU,67.6803,53.1512,-24.21,85,96,13.76,overcast clouds
481,Vyshneve,UA,50.3891,30.3705,12.0,85,40,2.24,scattered clouds
482,Sabha,LY,27.0377,14.4283,58.59,32,96,15.52,overcast clouds
483,Ampanihy,MG,-24.7,44.75,85.6,61,27,4.85,scattered clouds
484,Rio Grande,BR,-32.035,-52.0986,66.99,97,0,8.37,clear sky
485,Hauterive,FR,46.0901,3.4459,44.6,65,75,3.44,broken clouds
486,Neuquen,AR,-38.9516,-68.0591,64.4,68,0,16.11,clear sky
487,Torbay,CA,47.6666,-52.7314,36.0,93,90,23.02,overcast clouds
488,Tiznit,MA,29.5833,-9.5,46.76,91,51,10.04,broken clouds
489,Tatawin,TN,32.9297,10.4518,69.8,24,40,4.61,scattered clouds
490,Vila Do Maio,CV,15.1333,-23.2167,68.0,64,75,16.11,broken clouds
491,Kaoma,ZM,-14.7833,24.8,70.39,89,98,4.99,light rain
492,Wattegama,LK,6.7989,81.4808,87.8,74,20,13.8,few clouds
493,Menongue,AO,-14.6585,17.691,67.55,87,100,6.46,overcast clouds
494,Dolores,AR,-36.3132,-57.6792,59.41,95,0,4.74,clear sky
495,Te Anau,NZ,-45.4167,167.7167,65.48,59,43,5.3,scattered clouds
496,Cooma,AU,-36.2333,149.1333,71.6,46,40,13.8,scattered clouds
497,Cam Ranh,VN,11.9214,109.1591,80.6,65,40,17.27,scattered clouds
498,Kunming,CN,25.0389,102.7183,52.0,93,90,11.18,moderate rain
499,Barreiras,BR,-12.1528,-44.99,70.07,88,100,2.93,moderate rain
500,Talnakh,RU,69.4865,88.3972,-27.13,72,0,2.62,clear sky
501,Bardiyah,LY,31.7561,25.0865,62.47,48,0,9.71,clear sky
502,Marratxi,ES,39.6421,2.7539,53.6,76,20,4.61,few clouds
503,Yucca Valley,US,34.1142,-116.4322,55.0,31,0,5.01,clear sky
504,Banda Aceh,ID,5.5577,95.3222,87.26,61,43,10.29,scattered clouds
505,Baruun-Urt,MN,46.6806,113.2792,0.28,88,0,9.75,clear sky
506,Lorengau,PG,-2.0226,147.2712,84.16,77,85,6.93,overcast clouds
507,Sioux Lookout,CA,50.1001,-91.917,-20.2,63,90,13.8,snow
508,Alice Town,BS,25.7167,-79.3,75.85,87,0,21.43,clear sky
509,Kangaatsiaq,GL,68.3065,-53.4641,19.58,87,0,9.37,clear sky
510,Elk City,US,35.412,-99.4043,24.8,93,90,9.22,overcast clouds
511,Maarianhamina,AX,60.0973,19.9348,1.4,85,0,1.14,light snow
512,Richards Bay,ZA,-28.783,32.0377,82.27,67,9,4.03,clear sky
513,Novozybkov,RU,52.5396,31.9275,-4.0,77,20,6.71,few clouds
514,Sakakah,SA,29.9697,40.2064,50.0,57,0,3.44,clear sky
515,Lebanon,US,36.2081,-86.2911,39.2,87,90,3.44,light rain
516,Marsh Harbour,BS,26.5412,-77.0636,75.45,85,0,18.95,clear sky
517,Garowe,SO,8.4054,48.4845,79.68,47,0,14.05,clear sky
518,Fuerte Olimpo,PY,-21.0415,-57.8738,63.5,73,0,2.82,clear sky
519,Farcasesti,RO,44.8667,23.2,39.45,78,100,3.89,overcast clouds
520,Nabire,ID,-3.3667,135.4833,82.15,76,100,2.3,overcast clouds
521,Makakilo City,US,21.3469,-158.0858,71.6,60,1,3.44,clear sky
522,Brigantine,US,39.4101,-74.3646,41.0,70,1,6.08,clear sky
523,Mayo,US,38.8876,-76.5119,42.01,56,75,6.91,broken clouds
524,Olafsvik,IS,64.8945,-23.7142,33.66,85,0,15.43,clear sky
525,Sadovoye,RU,47.7764,44.5089,22.89,82,100,15.97,overcast clouds
526,West Carrollton City,US,39.6723,-84.2522,21.0,73,90,10.36,light snow
527,Luganville,VU,-15.5333,167.1667,81.09,70,77,7.52,broken clouds
528,Hvolsvollur,IS,63.7533,-20.2243,27.43,91,0,11.61,clear sky
529,Tahlequah,US,35.9154,-94.97,30.2,86,90,8.05,overcast clouds
530,Hami,CN,42.8,93.45,44.58,47,0,2.13,clear sky
531,Paracuru,BR,-3.41,-39.0306,79.0,77,37,1.01,scattered clouds
532,Coromoro,CO,6.2946,-73.0402,63.5,76,76,1.54,broken clouds
533,Hervey Bay,AU,-25.2986,152.8535,88.0,51,17,17.27,few clouds
534,Doha,QA,25.2867,51.5333,77.0,60,0,14.97,clear sky
535,Coffeyville,US,37.0373,-95.6164,24.8,68,90,12.66,overcast clouds
536,Iwaki,JP,37.05,140.8833,59.0,46,74,8.99,light rain
537,Kumluca,TR,36.3703,30.2869,61.47,58,0,1.36,clear sky
538,Bilibino,RU,68.0546,166.4372,-4.65,75,0,3.76,clear sky
539,Tekeli,KZ,44.83,78.8239,36.14,86,100,4.29,light rain
540,Saurimo,AO,-9.6608,20.3916,69.85,88,100,4.52,overcast clouds
541,Buta,CD,2.7858,24.73,74.61,25,57,3.38,broken clouds
542,Boyuibe,BO,-20.4167,-63.2833,64.45,63,81,1.88,broken clouds
543,Maria Aurora,PH,15.7967,121.4737,83.43,65,100,5.86,overcast clouds
544,Loiza,PR,18.4313,-65.8802,75.2,94,20,3.44,few clouds
545,Nouakchott,MR,18.0858,-15.9785,57.2,44,0,11.5,clear sky
546,Petropolis,RU,59.8944,30.2642,12.99,85,90,17.9,snow
547,Luderitz,NA,-26.6481,15.1594,74.32,47,0,24.85,clear sky
548,Marsa Matruh,EG,31.3525,27.2453,50.0,81,0,4.56,clear sky
549,Vaasa,FI,63.096,21.6158,19.4,93,20,5.75,few clouds
550,Picayune,US,30.5255,-89.6795,51.8,87,90,3.44,overcast clouds
551,Henderson,US,36.0397,-114.9819,52.0,31,1,5.75,clear sky
552,Kenora,CA,49.8167,-94.4337,-22.0,69,75,11.5,snow
553,Komsomolskiy,UZ,40.4272,71.7189,50.0,43,60,4.61,haze
554,French Harbor,HN,16.35,-86.4333,80.6,100,20,20.71,few clouds
555,Guanica,PR,17.9716,-66.908,73.99,73,54,1.01,broken clouds
556,Itaituba,BR,-4.2761,-55.9836,74.41,95,100,1.14,overcast clouds
557,Rudnichnyy,RU,59.617,52.4703,-7.87,90,100,8.77,light snow
558,Fukue,JP,32.6881,128.8419,59.0,55,20,9.22,few clouds
559,Klaksvik,FO,62.2266,-6.589,35.6,69,40,14.97,scattered clouds
560,Okhotsk,RU,59.3833,143.3,9.54,85,100,26.28,overcast clouds
561,Nara,JP,34.6851,135.8049,55.99,58,75,13.8,broken clouds
562,Honiara,SB,-9.4333,159.95,79.59,86,100,6.98,heavy intensity rain
563,Dromolaxia,CY,34.8761,33.586,57.0,100,20,4.61,few clouds
564,Tabou,CI,4.423,-7.3528,77.59,89,100,5.95,overcast clouds
565,Porto Belo,BR,-27.1578,-48.5531,64.4,94,0,3.44,clear sky
566,Cabo Rojo,PR,18.0866,-67.1457,73.0,87,87,5.19,overcast clouds
567,Santa Teresa,VE,10.2341,-66.6631,77.0,73,0,2.28,clear sky
568,Dauphin,CA,51.1494,-100.0502,-31.0,68,1,8.05,clear sky
569,Esna,EG,25.2934,32.554,55.4,71,0,3.44,clear sky
570,Manokwari,ID,-0.8667,134.0833,81.28,78,100,2.13,light rain
571,Pujehun,SL,7.3581,-11.7208,73.09,89,47,1.07,scattered clouds
572,Qandala,SO,11.472,49.8728,78.37,66,23,4.72,few clouds
573,Shemursha,RU,54.8866,47.5189,-6.83,89,100,14.56,overcast clouds
574,Cartagena,CO,10.3997,-75.5144,78.8,83,0,5.75,clear sky
575,Bombarral,PT,39.2672,-9.158,52.0,68,87,10.0,overcast clouds
576,Haines Junction,CA,60.7522,-137.5108,-22.0,76,92,1.32,overcast clouds
577,Mangochi,MW,-14.4782,35.2645,79.38,77,49,3.89,light rain
578,Taksimo,RU,56.3444,114.8794,-3.21,84,100,2.21,overcast clouds
579,Shangrao,CN,28.4532,117.9686,72.82,51,100,1.61,overcast clouds
580,Castanhal,BR,-1.2939,-47.9264,77.0,94,0,2.3,clear sky
581,Ahipara,NZ,-35.1667,173.1667,66.81,72,74,2.73,broken clouds
582,Hella,NO,67.2,14.4333,25.0,93,40,4.61,scattered clouds
583,Lae,PG,-6.7221,146.9847,89.6,55,40,14.97,scattered clouds
584,Lasa,IT,46.6166,10.7002,39.2,100,90,4.61,mist
585,Itarema,BR,-2.9248,-39.9167,75.29,90,10,7.94,clear sky
586,Shieli,KZ,44.1667,66.75,40.91,69,0,6.46,clear sky
587,Muzaffargarh,PK,30.0754,71.1921,69.8,46,0,5.21,haze
588,Kholm,RU,59.2667,32.85,9.34,95,100,10.25,overcast clouds
589,Chilca,PE,-12.5211,-76.7372,73.0,78,100,4.61,overcast clouds
590,Anloga,GH,5.7947,0.8973,80.6,89,40,3.44,scattered clouds
591,Aktash,RU,50.3,87.7333,18.54,92,100,7.52,overcast clouds
592,Makinsk,KZ,52.6292,70.4169,9.16,92,100,30.36,overcast clouds
593,Constitucion,CL,-35.3333,-72.4167,55.74,91,7,7.65,clear sky
594,Amaigbo,NG,5.7892,7.8383,78.91,83,87,1.16,overcast clouds
595,Palmer,US,42.1584,-72.3287,25.0,73,20,2.33,few clouds
596,Hohhot,CN,40.8106,111.6522,30.2,29,0,15.66,clear sky
597,San Quintin,MX,30.4833,-115.95,58.48,74,0,6.96,clear sky
598,Amparafaravola,MG,-17.5833,48.2167,80.67,63,88,3.49,overcast clouds
599,Selma,US,36.5708,-119.6121,51.8,100,1,3.44,clear sky
600,Tucurui,BR,-3.7661,-49.6725,75.36,77,99,2.8,overcast clouds
601,Pingliang,CN,35.5392,106.6861,39.0,24,100,11.01,overcast clouds
602,Wilmington,US,34.2257,-77.9447,44.01,81,90,20.71,light rain
603,Rio Do Sul,BR,-27.2142,-49.6431,63.0,96,37,1.25,scattered clouds
604,Saint-Denis,FR,48.9167,2.3333,41.0,93,90,3.44,light intensity drizzle
605,Akyab,MM,20.15,92.9,80.76,36,0,14.81,clear sky
606,Tilichiki,RU,60.4667,166.1,17.49,90,100,13.6,overcast clouds
607,Rovaniemi,FI,66.5,25.7167,15.8,92,0,10.36,clear sky
608,Karratha,AU,-20.7377,116.8463,84.65,50,0,14.63,clear sky
609,Zhezkazgan,KZ,47.8043,67.7144,20.77,95,93,18.43,overcast clouds
610,Ugoofaaru,MV,5.6667,73.0,81.57,76,97,11.16,overcast clouds
611,Nhulunbuy,AU,-12.2333,136.7667,82.4,83,75,16.11,broken clouds
612,Dumas,US,35.8656,-101.9732,23.0,93,1,13.8,clear sky
613,Atar,MR,20.5169,-13.0499,51.66,58,0,9.66,clear sky
614,Bom Jardim,BR,-7.7958,-35.5872,69.82,97,100,2.48,overcast clouds
615,Orotukan,RU,62.2667,151.7,-12.08,87,100,3.2,overcast clouds
616,Vuktyl,RU,63.8567,57.3094,-26.41,85,100,10.83,overcast clouds
617,Sesheke,ZM,-17.4759,24.2968,75.67,76,100,7.25,overcast clouds
618,Gladstone,AU,-23.85,151.25,87.8,62,66,13.8,broken clouds
619,Braganca,BR,-1.0536,-46.7656,73.99,98,67,1.43,broken clouds
620,Bagdarin,RU,54.4333,113.6,2.08,81,82,2.26,broken clouds
621,Lakes Entrance,AU,-37.8811,147.981,73.0,52,5,4.0,clear sky
622,Port Moresby,PG,-9.4431,147.1797,91.4,52,40,23.02,haze
623,Verkhnevilyuysk,RU,63.4453,120.3167,-17.75,87,88,5.64,overcast clouds
624,Sarkand,KZ,45.41,79.9186,37.62,88,100,1.92,overcast clouds
625,Marovoay,MG,-16.1,46.6333,84.2,79,75,6.91,broken clouds
626,Belawan,ID,3.7755,98.6832,87.8,79,40,11.5,scattered clouds
627,Vanimo,PG,-2.6741,141.3028,79.7,83,100,7.74,overcast clouds
628,Bahar,IR,34.9072,48.4414,39.2,100,75,2.3,mist
629,Kokkola,FI,63.8385,23.1307,24.8,80,20,6.91,few clouds
630,Alugan,PH,12.2188,125.4808,81.3,85,100,15.28,overcast clouds
631,Honningsvag,NO,70.9821,25.9704,27.43,93,100,24.4,light snow
632,Masinigudi,IN,11.5667,76.6667,80.4,24,4,6.82,clear sky
633,Wagar,SD,16.1525,36.2032,71.46,49,0,14.2,clear sky
634,San Jeronimo,PE,-11.9472,-75.2829,48.81,77,100,3.58,overcast clouds
635,Waipawa,NZ,-41.4122,175.5153,71.6,49,18,9.22,few clouds
636,Ilhabela,BR,-23.7781,-45.3581,71.4,82,78,2.95,broken clouds
637,Grand Baie,MU,-20.0182,57.5802,84.99,73,21,8.99,few clouds
638,Veraval,IN,20.9,70.3667,82.74,30,0,6.44,clear sky
639,Harper,LR,4.375,-7.7169,78.35,88,97,5.82,overcast clouds
640,Klyuchi,RU,52.2667,79.1667,31.39,93,79,21.94,broken clouds
641,Sao Joao Da Barra,BR,-21.6403,-41.0511,67.26,95,100,7.58,light rain
642,Merritt,CA,50.1123,-120.7942,30.2,93,90,2.55,light snow
643,Buala,SB,-8.145,159.5921,78.44,85,100,1.14,overcast clouds
644,Bandar-E Lengeh,IR,26.5579,54.8807,73.4,68,99,11.5,overcast clouds
645,Meulaboh,ID,4.1363,96.1285,86.79,61,43,9.04,scattered clouds
646,Strezhevoy,RU,60.7333,77.5889,33.8,86,90,13.42,overcast clouds
647,Kpandu,GH,6.9954,0.2931,79.03,84,99,5.28,overcast clouds
648,Emerald,AU,-23.5333,148.1667,100.4,32,40,9.22,scattered clouds
649,Merauke,ID,-8.4667,140.3333,83.86,79,100,17.76,moderate rain
650,Arman,RU,59.7,150.1667,15.6,85,100,15.39,overcast clouds
651,Bonthe,SL,7.5264,-12.505,75.42,87,4,1.12,clear sky
652,Muzhi,RU,65.3667,64.6667,-22.61,86,100,19.55,light snow
653,Sao Borja,BR,-28.6606,-56.0044,60.46,79,0,5.53,clear sky
654,Rocha,UY,-34.4833,-54.3333,60.58,90,0,2.42,clear sky
655,Areia Branca,BR,-4.9561,-37.1369,76.89,82,68,9.91,broken clouds
656,Colon,PA,9.3592,-79.9014,78.01,80,100,1.01,overcast clouds
657,Nova Olimpia,BR,-14.7972,-57.2881,70.02,74,100,1.45,overcast clouds
658,Sungairaya,ID,0.7,108.9,80.92,83,100,12.41,light rain
659,Ambilobe,MG,-13.2,49.05,85.55,66,100,4.07,overcast clouds
660,Itoman,JP,26.1247,127.6694,73.0,68,40,16.11,scattered clouds
661,Port Macquarie,AU,-31.4333,152.9167,81.0,43,1,1.99,clear sky
662,Muroto,JP,33.2833,134.15,64.4,32,20,12.66,few clouds
663,Angoram,PG,-4.0625,144.0661,82.29,85,100,5.73,overcast clouds
664,Alihe,CN,50.5667,123.7167,4.91,82,79,4.21,broken clouds
665,Amara,IQ,31.8406,47.1396,63.82,60,22,8.16,few clouds
666,Svetlogorsk,BY,52.6333,29.7333,0.86,92,0,4.61,clear sky
667,Medowie,AU,-32.7333,151.8667,79.0,78,0,18.41,clear sky
668,Twentynine Palms,US,34.1356,-116.0542,53.01,31,1,2.21,clear sky
669,Kismayo,SO,-0.3582,42.5454,82.26,66,5,14.72,clear sky
670,Carmaux,FR,44.051,2.158,42.01,95,57,4.0,broken clouds
671,Arroio Grande,BR,-32.2375,-53.0869,62.78,94,0,3.8,clear sky
672,Laguna,US,38.421,-121.4238,46.99,76,1,1.41,haze
673,Hastings,GB,50.8552,0.5729,35.01,87,100,8.01,light snow
674,Grand Gaube,MU,-20.0064,57.6608,84.99,73,37,8.99,scattered clouds
675,Ponta Delgada,PT,37.7333,-25.6667,60.01,94,75,19.57,broken clouds
676,Kinsale,IE,51.7075,-8.5306,37.99,93,40,11.5,scattered clouds
677,Yako,BF,12.9667,-2.2667,72.46,22,96,4.99,overcast clouds
678,Tres Arroyos,AR,-38.3739,-60.2798,55.26,89,0,8.5,clear sky
679,Bud,US,39.447,-86.1758,17.01,89,100,10.16,overcast clouds
